Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0021.xml,1,1,1,ב,arc,0
idum0021.xml,2,1,1,6,arc,0
idum0021.xml,3,1,1,לתמוז,arc,0
idum0021.xml,4,1,1,שנת,arc,0
idum0021.xml,5,1,1,5,arc,0
idum0021.xml,6,2,2,עמאל,arc,0
idum0021.xml,7,2,2,מן,arc,0
idum0021.xml,8,2,2,בני,arc,0
idum0021.xml,9,2,2,בעלרים,arc,0
idum0021.xml,10,3,3,למסכנתא,arc,0
idum0021.xml,11,3,3,חס,arc,0
idum0021.xml,12,3,3,4,arc,0
