Text,Word Number,Line Start,Line End,Normalized,Language,Number
mger0153.xml,1,2,2,זי,arc,0
mger0153.xml,2,2,2,הקרב,arc,0
mger0153.xml,3,3,3,רבעא,arc,0
mger0153.xml,4,3,3,זי,arc,0
mger0153.xml,5,3,3,לדכרנ,arc,0
mger0153.xml,6,4,4,טב,arc,0
mger0153.xml,7,4,4,קדמ,arc,0
mger0153.xml,8,4,4,אלהא,arc,0
mger0153.xml,9,4,4,באתרא,arc,0
mger0153.xml,10,4,4,דנה,arc,0
