Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0336.xml,1,2,2,μνημεῖον,grc,0
zoor0336.xml,2,2,2,σαμάκωνος,grc,0
zoor0336.xml,3,3,3,σίλα,grc,0
zoor0336.xml,4,3,3,ἀποθανόντος,grc,0
zoor0336.xml,5,4,4,μετὰ,grc,0
zoor0336.xml,6,4,4,καλἢς,grc,0
zoor0336.xml,7,4,4,καὶ,grc,0
zoor0336.xml,8,4,4,καλῆς,grc,0
zoor0336.xml,9,4,4,πίστεως,grc,0
zoor0336.xml,10,5,5,ἐτῶν,grc,0
zoor0336.xml,11,5,5,ἑβδομήκοντα,grc,0
zoor0336.xml,12,6,6,ἐν,grc,0
zoor0336.xml,13,6,6,ἔτει,grc,0
zoor0336.xml,14,6,6,τριακοσιοστῷ,grc,0
zoor0336.xml,15,6,7,τριακοστοῦ,grc,0
zoor0336.xml,16,7,7,τετάρτου,grc,0
zoor0336.xml,17,7,7,μηνὶ,grc,0
zoor0336.xml,18,8,8,δύστρῳ,grc,0
zoor0336.xml,19,8,8,κβ,grc,0
zoor0336.xml,20,8,8,ἡμέρᾳ,grc,0
zoor0336.xml,21,8,8,κυρίο,grc,0
zoor0336.xml,22,8,8,υ,grc,0
zoor0336.xml,23,8,8,ε,grc,0
zoor0336.xml,24,9,9,θάρσει,grc,0
zoor0336.xml,25,9,9,οὐδείς,grc,0
zoor0336.xml,26,9,10,ἀθάνα,grc,0
zoor0336.xml,27,10,10,τος,grc,0
