Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0153.xml,1,1,1,+,grc,0
zoor0153.xml,2,2,2,εἷς,grc,0
zoor0153.xml,3,2,2,θεός,grc,0
zoor0153.xml,4,3,3,μνημεῖον,grc,0
zoor0153.xml,5,3,3,ἰω,grc,0
zoor0153.xml,6,4,4,άννης,grc,0
zoor0153.xml,7,4,4,ὀλέ,grc,0
zoor0153.xml,8,5,5,φου,grc,0
zoor0153.xml,9,5,5,κοιμηθέντος,grc,0
zoor0153.xml,10,5,5,μετὰ,grc,0
zoor0153.xml,11,6,6,καλοῦ,grc,0
zoor0153.xml,12,6,6,ὀνόματος,grc,0
zoor0153.xml,13,6,6,ἐτῶν,grc,0
zoor0153.xml,14,6,6,κεʹ,grc,0
zoor0153.xml,15,6,6,ἐν,grc,0
zoor0153.xml,16,7,7,ἔτους,grc,0
zoor0153.xml,17,7,7,τλαʹ,grc,0
zoor0153.xml,18,8,8,μηνὸς,grc,0
zoor0153.xml,19,8,8,δύστρο,grc,0
zoor0153.xml,20,9,9,υ,grc,0
zoor0153.xml,21,9,9,δκʹ,grc,0
zoor0153.xml,22,9,9,ἡμέρᾳ,grc,0
zoor0153.xml,23,9,9,εʹ,grc,0
zoor0153.xml,24,10,10,θάρσει,grc,0
zoor0153.xml,25,10,10,οὐδεὶς,grc,0
zoor0153.xml,26,10,10,ἀθά,grc,0
zoor0153.xml,27,11,11,νατος,grc,0
zoor0153.xml,28,11,11,+,grc,0
