Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0619.xml,1,1,1,ב,arc,0
idum0619.xml,2,1,1,לתמוז,arc,0
idum0619.xml,3,2,2,שנת,arc,0
idum0619.xml,4,2,2,עני,arc,0
idum0619.xml,5,3,3,מן,arc,0
idum0619.xml,6,3,3,עבור,arc,0
idum0619.xml,7,3,3,זבינתא,arc,0
idum0619.xml,8,4,4,חס,arc,0
idum0619.xml,9,4,4,ק,arc,0
idum0619.xml,10,5,5,אל,arc,0
idum0619.xml,11,5,5,י,arc,0
