Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0100.xml,1,1,1,μνημεῖον,grc,0
zoor0100.xml,2,1,2,πἐτρος,grc,0
zoor0100.xml,3,2,2,ἀλφίου,grc,0
zoor0100.xml,4,3,3,ἀποθανόντος,grc,0
zoor0100.xml,5,4,4,ἐτῶν,grc,0
zoor0100.xml,6,4,4,αʹ,grc,0
zoor0100.xml,7,4,4,ἔτους,grc,0
zoor0100.xml,8,5,5,τςʹ,grc,0
zoor0100.xml,9,5,5,μηνὸς,grc,0
zoor0100.xml,10,6,6,δύστρου,grc,0
zoor0100.xml,11,6,6,ηιʹ,grc,0
zoor0100.xml,12,7,7,ἡμέρᾳ,grc,0
zoor0100.xml,13,7,7,κυρίο,grc,0
zoor0100.xml,14,7,7,υ,grc,0
zoor0100.xml,15,7,7,δʹ,grc,0
zoor0100.xml,16,8,8,θάρσει,grc,0
zoor0100.xml,17,8,8,ουδεὶς,grc,0
zoor0100.xml,18,8,9,ἀθάνατος,grc,0
