Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0223.xml,1,2,2,μνημεῖον,grc,0
zoor0223.xml,2,3,3,ὀβόδου,grc,0
zoor0223.xml,3,4,4,γάσου,grc,0
zoor0223.xml,4,4,4,τελευτήσαντος,grc,0
zoor0223.xml,5,4,4,ἐν,grc,0
zoor0223.xml,6,4,4,χριστο,grc,0
zoor0223.xml,7,4,4,ῦ,grc,0
zoor0223.xml,8,5,5,ἐν,grc,0
zoor0223.xml,9,5,5,ἔτει,grc,0
zoor0223.xml,10,5,5,τξζʹ,grc,0
zoor0223.xml,11,5,5,ἐν,grc,0
zoor0223.xml,12,5,6,μ,grc,0
zoor0223.xml,13,6,6,η,grc,0
zoor0223.xml,14,6,6,νὶ,grc,0
zoor0223.xml,15,6,6,αὐδυναίῳ,grc,0
zoor0223.xml,16,6,6,κγʹ,grc,0
zoor0223.xml,17,7,7,ζήσαντος,grc,0
zoor0223.xml,18,7,7,ἔτη,grc,0
zoor0223.xml,19,8,8,ρηʹ,grc,0
zoor0223.xml,20,8,8,+,grc,0
