Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0036.xml,1,1,1,μνημεῖον,grc,0
zoor0036.xml,2,2,2,εὐαγρίου,grc,0
zoor0036.xml,3,3,4,ἀποθανόντος,grc,0
zoor0036.xml,4,4,4,ἐν,grc,0
zoor0036.xml,5,4,4,ἔτει,grc,0
zoor0036.xml,6,5,5,σοαʹ,grc,0
zoor0036.xml,7,5,5,μηνὸς,grc,0
zoor0036.xml,8,6,6,δαισίου,grc,0
zoor0036.xml,9,6,6,ηʹ,grc,0
zoor0036.xml,10,7,7,θάρσει,grc,0
zoor0036.xml,11,7,7,ὁ,grc,0
zoor0036.xml,12,7,7,βίος,grc,0
zoor0036.xml,13,8,8,ταῦτα,grc,0
zoor0036.xml,14,8,8,+,grc,0
