Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0492.xml,1,1,1,ב,arc,0
idum0492.xml,2,1,1,ל,arc,0
idum0492.xml,3,2,2,גזיר,arc,0
idum0492.xml,4,3,3,קוסעדר,arc,0
idum0492.xml,5,3,3,וא,arc,0
idum0492.xml,6,4,4,בר,arc,0
idum0492.xml,7,4,4,קנוי,arc,0
idum0492.xml,8,4,4,למסכנתא,arc,0
idum0492.xml,9,5,5,חכ,arc,0
idum0492.xml,10,5,5,ס,arc,0
idum0492.xml,11,5,5,ק,arc,0
