Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0263.xml,1,1,1,+,grc,0
zoor0263.xml,2,1,1,εἶς,grc,0
zoor0263.xml,3,1,1,θεό,grc,0
zoor0263.xml,4,1,1,ς,grc,0
zoor0263.xml,5,1,1,ὁ,grc,0
zoor0263.xml,6,1,1,πάν,grc,0
zoor0263.xml,7,2,2,των,grc,0
zoor0263.xml,8,2,2,δεσπότης,grc,0
zoor0263.xml,9,2,2,ἐν,grc,0
zoor0263.xml,10,3,3,θάδε,grc,0
zoor0263.xml,11,3,3,κεῖται,grc,0
zoor0263.xml,12,3,3,σίλ,grc,0
zoor0263.xml,13,4,4,ας,grc,0
zoor0263.xml,14,4,4,κου,grc,0
zoor0263.xml,15,4,4,ἀν,grc,0
zoor0263.xml,16,5,5,επάῃ,grc,0
zoor0263.xml,17,5,5,μηνί,grc,0
zoor0263.xml,18,5,5,δίῳ,grc,0
zoor0263.xml,19,6,6,ἰνδικτιῶνος,grc,0
zoor0263.xml,20,6,6,ιʹ,grc,0
zoor0263.xml,21,6,6,τοῦ,grc,0
zoor0263.xml,22,6,6,ἔτους,grc,0
zoor0263.xml,23,6,6,υπςʹ,grc,0
zoor0263.xml,24,7,7,ζήσας,grc,0
zoor0263.xml,25,7,7,ἐν,grc,0
zoor0263.xml,26,7,7,καλῇ,grc,0
zoor0263.xml,27,8,8,πίστει,grc,0
zoor0263.xml,28,8,8,ἔτη,grc,0
