,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,hamm0046.xml,1,1,1,μνησθῇ,grc,0,,,,
1,hamm0046.xml,2,2,2,παῦλος,grc,0,,,,
2,hamm0046.xml,3,3,3,ἐν,grc,0,,,,
3,hamm0046.xml,4,3,3,τῷ,grc,0,,,,
4,hamm0046.xml,5,3,3,ἀγί,grc,0,,,,
5,hamm0046.xml,6,4,4,ῳ,grc,0,,,,
6,hamm0046.xml,7,4,4,τόπῳ,grc,0,,,,
7,hamm0046.xml,8,5,5,καὶ,grc,0,,,,
8,hamm0046.xml,9,5,5,ἐπιφάνι,grc,0,,,,
9,hamm0046.xml,10,6,6,ος,grc,0,,,,
10,hamm0046.xml,11,6,6,ἀδελφὸς,grc,0,,,,
11,hamm0046.xml,12,6,6,αὐ,grc,0,,,,
12,hamm0046.xml,13,7,7,τοῦ,grc,0,,,,
