,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0276.xml,1,1,1,+,grc,0,,,,
1,zoor0276.xml,2,2,2,μνημεῖον,grc,0,,,,
2,zoor0276.xml,3,3,3,μάρθον,grc,0,,,,
3,zoor0276.xml,4,3,3,μαγ,grc,0,,,,
4,zoor0276.xml,5,4,4,δίου,grc,0,,,,
5,zoor0276.xml,6,4,4,ἀποθανεῖν,grc,0,,,,
6,zoor0276.xml,7,4,4,μετὰ,grc,0,,,,
7,zoor0276.xml,8,4,4,κα,grc,0,,,,
8,zoor0276.xml,9,5,5,λοῦ,grc,0,,,,
9,zoor0276.xml,10,5,5,ὀνόματος,grc,0,,,,
10,zoor0276.xml,11,6,6,ἐτῶν,grc,0,,,,
11,zoor0276.xml,12,6,6,ιθʹ,grc,0,,,,
12,zoor0276.xml,13,7,7,θάρσει,grc,0,,,,
13,zoor0276.xml,14,7,7,οὐδείς,grc,0,,,,
14,zoor0276.xml,15,8,8,ἀθάνα,grc,0,,,,
15,zoor0276.xml,16,9,9,τος,grc,0,,,,
16,zoor0276.xml,17,10,10,+,grc,0,,,,
