,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0370.xml,1,1,1,μνημεῖον,grc,0,,,,
1,zoor0370.xml,2,1,1,αἰανοῦ,grc,0,,,,
2,zoor0370.xml,3,1,2,μένωνος,grc,0,,,,
3,zoor0370.xml,4,2,3,ἀποθανόντος,grc,0,,,,
4,zoor0370.xml,5,3,3,μετὰ,grc,0,,,,
5,zoor0370.xml,6,3,3,καλοῦ,grc,0,,,,
6,zoor0370.xml,7,3,3,ὀνόματος,grc,0,,,,
7,zoor0370.xml,8,3,3,ἐτῶν,grc,0,,,,
8,zoor0370.xml,9,3,3,νβ,grc,0,,,,
9,zoor0370.xml,10,4,4,ἔτους,grc,0,,,,
10,zoor0370.xml,11,4,4,οϟη,grc,0,,,,
11,zoor0370.xml,12,5,5,μηνὸς,grc,0,,,,
12,zoor0370.xml,13,5,5,ἀρτεμισίου,grc,0,,,,
13,zoor0370.xml,14,5,5,β,grc,0,,,,
14,zoor0370.xml,15,6,6,ἡμέρᾳ,grc,0,,,,
15,zoor0370.xml,16,6,6,κυρίο,grc,0,,,,
16,zoor0370.xml,17,6,6,υ,grc,0,,,,
17,zoor0370.xml,18,6,6,δ,grc,0,,,,
18,zoor0370.xml,19,7,7,αἱάνη,grc,0,,,,
19,zoor0370.xml,20,7,7,οὐδείς,grc,0,,,,
20,zoor0370.xml,21,8,8,ἀθάνατος,grc,0,,,,
