,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0009.xml,1,1,1,μνημεῖον,grc,0,,,,
1,zoor0009.xml,2,2,2,οὐαρδοῦς,grc,0,,,,
2,zoor0009.xml,3,2,2,αὐ,grc,0,,,,
3,zoor0009.xml,4,3,3,ξιβίου,grc,0,,,,
4,zoor0009.xml,5,3,3,ἀπογ,grc,0,,,,
5,zoor0009.xml,6,4,4,ενομένης,grc,0,,,,
6,zoor0009.xml,7,4,4,ἐτ,grc,0,,,,
7,zoor0009.xml,8,5,5,ῶν,grc,0,,,,
8,zoor0009.xml,9,5,5,λʹ,grc,0,,,,
9,zoor0009.xml,10,5,5,ἔτους,grc,0,,,,
10,zoor0009.xml,11,5,5,σμαʹ,grc,0,,,,
11,zoor0009.xml,12,6,6,θάρσει,grc,0,,,,
12,zoor0009.xml,13,6,6,οὐδείς,grc,0,,,,
13,zoor0009.xml,14,7,7,ἀθάνατος,grc,0,,,,
