,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0056.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0056.xml,2,2,2,μνημεῖον,grc,0,,,,,
2,2,zoor0056.xml,3,2,2,θοάϊει,grc,0,,,,,
3,3,zoor0056.xml,4,3,3,ἀλφίου,grc,0,,,,,
4,4,zoor0056.xml,5,3,3,ἀποθανοῦ,grc,0,,,,,
5,5,zoor0056.xml,6,4,4,σα,grc,0,,,,,
6,6,zoor0056.xml,7,4,4,ἐτῶν,grc,0,,,,,
7,7,zoor0056.xml,8,4,4,ιηʹ,grc,0,,,,,
8,8,zoor0056.xml,9,4,4,ἐν,grc,0,,,,,
9,9,zoor0056.xml,10,4,4,ἤτι,grc,0,,,,,
10,10,zoor0056.xml,11,4,4,σπβʹ,grc,0,,,,,
11,11,zoor0056.xml,12,5,5,μηνὸς,grc,0,,,,,
12,12,zoor0056.xml,13,5,5,ὑπερβερεταίου,grc,0,,,,,
13,13,zoor0056.xml,14,5,5,δεκάτην,grc,0,,,,,
14,14,zoor0056.xml,15,5,5,ἡμέρᾳ,grc,0,,,,,
15,15,zoor0056.xml,16,6,6,σελήνης,grc,0,,,,,
16,16,zoor0056.xml,17,6,6,θάρσει,grc,0,,,,,
17,17,zoor0056.xml,18,6,6,οὐδεὶς,grc,0,,,,,
18,18,zoor0056.xml,19,7,7,ἀθάνατος,grc,0,,,,,
19,19,zoor0056.xml,20,8,8,+,grc,0,,,,,
