,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0176.xml,1,1,1,εἷς,grc,0,,,,,
1,1,zoor0176.xml,2,1,1,θεός,grc,0,,,,,
2,2,zoor0176.xml,3,1,1,ἀμήν,grc,0,,,,,
3,3,zoor0176.xml,4,2,2,μνημεῖον,grc,0,,,,,
4,4,zoor0176.xml,5,2,2,θεοφί,grc,0,,,,,
5,5,zoor0176.xml,6,3,3,λου,grc,0,,,,,
6,6,zoor0176.xml,7,3,3,σιλανοῦ,grc,0,,,,,
7,7,zoor0176.xml,8,3,3,ἀπο,grc,0,,,,,
8,8,zoor0176.xml,9,4,4,θανόντος,grc,0,,,,,
9,9,zoor0176.xml,10,4,4,μετὰ,grc,0,,,,,
10,10,zoor0176.xml,11,5,5,καλοῦ,grc,0,,,,,
11,11,zoor0176.xml,12,5,5,ὀνόματος,grc,0,,,,,
12,12,zoor0176.xml,13,6,6,ἐτῶν,grc,0,,,,,
13,13,zoor0176.xml,14,6,6,μεʹ,grc,0,,,,,
14,14,zoor0176.xml,15,6,6,ἐν,grc,0,,,,,
15,15,zoor0176.xml,16,6,6,μηνὶ,grc,0,,,,,
16,16,zoor0176.xml,17,7,7,ὑπερβερεταίου,grc,0,,,,,
17,17,zoor0176.xml,18,7,7,ιγʹ,grc,0,,,,,
18,18,zoor0176.xml,19,8,8,ἔτους,grc,0,,,,,
19,19,zoor0176.xml,20,8,8,τλθʹ,grc,0,,,,,
20,20,zoor0176.xml,21,8,8,ἡμέρᾳ,grc,0,,,,,
21,21,zoor0176.xml,22,9,9,σαββάτω,grc,0,,,,,
22,22,zoor0176.xml,23,9,9,θάρσει,grc,0,,,,,
23,23,zoor0176.xml,24,10,10,θεόφιλε,grc,0,,,,,
24,24,zoor0176.xml,25,10,10,οὐδεὶς,grc,0,,,,,
25,25,zoor0176.xml,26,11,11,ἀθάνατος,grc,0,,,,,
26,26,zoor0176.xml,27,12,12,+,grc,0,,,,,
