,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0031.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0031.xml,2,1,1,+,grc,0,,,,,
2,2,zoor0031.xml,3,1,1,+,grc,0,,,,,
3,3,zoor0031.xml,4,2,2,μνημεῖον,grc,0,,,,,
4,4,zoor0031.xml,5,3,3,αἰλιανός,grc,0,,,,,
5,5,zoor0031.xml,6,4,4,σηάλλου,grc,0,,,,,
6,6,zoor0031.xml,7,4,4,ἀ,grc,0,,,,,
7,7,zoor0031.xml,8,5,5,ποθανόν,grc,0,,,,,
8,8,zoor0031.xml,9,6,6,τος,grc,0,,,,,
9,9,zoor0031.xml,10,6,6,ἐτῶν,grc,0,,,,,
10,10,zoor0031.xml,11,7,7,λεʹ,grc,0,,,,,
11,11,zoor0031.xml,12,7,7,ἔτους,grc,0,,,,,
12,12,zoor0031.xml,13,8,8,σξζʹ,grc,0,,,,,
13,13,zoor0031.xml,14,8,8,μηνὸς,grc,0,,,,,
14,14,zoor0031.xml,15,9,9,ἀρτεμισί,grc,0,,,,,
15,15,zoor0031.xml,16,10,10,ου,grc,0,,,,,
16,16,zoor0031.xml,17,10,10,κʹ,grc,0,,,,,
17,17,zoor0031.xml,18,10,10,ἡμέρᾳ,grc,0,,,,,
18,18,zoor0031.xml,19,11,11,διός,grc,0,,,,,
19,19,zoor0031.xml,20,12,12,+,grc,0,,,,,
20,20,zoor0031.xml,21,13,13,+,grc,0,,,,,
