,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0020.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0020.xml,2,1,1,5,arc,0,,,,,
2,2,idum0020.xml,3,1,1,לתמוז,arc,0,,,,,
3,3,idum0020.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0020.xml,5,1,1,5,arc,0,,,,,
5,5,idum0020.xml,6,2,2,זידי,arc,0,,,,,
6,6,idum0020.xml,7,2,2,מן,arc,0,,,,,
7,7,idum0020.xml,8,2,2,בני,arc,0,,,,,
8,8,idum0020.xml,9,2,2,בעלרים,arc,0,,,,,
9,9,idum0020.xml,10,3,3,למסכנתא,arc,0,,,,,
10,10,idum0020.xml,11,3,3,חס,arc,0,,,,,
11,11,idum0020.xml,12,3,3,18,arc,0,,,,,
12,12,idum0020.xml,13,3,3,פלגקב,arc,0,,,,,
